279867,1,10+
279870,0,10+
279874,0,10+
279882,2,10+
279883,1,10+
279884,0,10+
279886,1,10+
279888,1,10+
279889,1,10+
279891,1,10+
279892,2,10+
279896,2,8
279897,1,10+
279898,1,10+
279900,1,6
279902,1,10+
279904,0,9
279905,2,8
279907,1,7
279908,1,10+
279909,2,6
279910,0,10+
279911,1,10+
279914,0,7
279917,0,6
279919,1,10+
279920,1,6
279921,0,8
279923,1,9
279924,0,10+
279926,1,10+
279927,0,10+
279928,1,10+
279932,0,7
279936,0,10+
279938,2,10+
279946,1,10+
279949,0,10+
279951,1,10+
279956,0,10+
279958,1,7
279962,2,9
279963,0,10+
279964,2,10+
279966,2,8
279968,2,10+
279971,0,6
279972,0,7
279973,0,10+
279974,2,10+
279975,2,10+
279977,2,10+
279978,0,10+
279980,1,9
279982,0,10+
279983,1,6
279984,1,10+
279985,2,10+
279987,2,10+
279988,0,8
279990,2,10+
279991,0,10+
279992,2,9
279993,2,10+
279994,1,10+
279995,2,10+
279996,1,10+
280001,1,8
280002,0,10+
280003,1,10+
280004,0,7
280008,1,10+
280012,0,8
280013,1,10+
280015,1,10+
280016,1,10+
280017,0,10+
280020,2,10+
280022,0,9
280023,0,10+
280024,0,10+
280025,1,10+
280026,1,7
280029,1,6
280033,1,7
280035,0,10+
280036,1,10+
280037,2,10+
280041,2,10+
280043,0,7
280044,2,9
280045,0,8
280047,0,10+
280048,0,10+
280052,0,10+
280053,1,10+
280055,2,8
280056,1,10+
280057,2,10+
280059,2,8
280061,2,10+
280062,1,10+
280063,2,10+
280064,2,8
280065,1,10+
280069,0,6
280070,0,10+
280075,2,10+
280076,1,7
280077,0,7
280080,2,6
280081,1,8
280082,1,10+
280084,0,10+
280088,1,6
280090,2,10+
280092,1,10+
280095,0,6
280096,2,8
280098,0,10+
280099,0,10+
280100,1,10+
280101,2,8
280103,1,10+
280107,1,10+
280109,0,9
280111,0,9
280112,0,10+
280113,0,10+
280115,2,10+
280117,0,10+
280118,0,8
280124,1,10+
280126,1,10+
280127,0,10+
280129,1,10+
280130,1,8
280133,2,10+
280137,1,10+
280142,0,10+
280146,0,9
280147,1,10+
280148,2,10+
280151,0,10+
280154,1,10+
280155,0,10+
280157,0,6
280158,0,10+
280159,1,10+
280161,2,10+
280162,0,8
280164,2,7
280166,1,10+
280170,1,10+
280173,1,10+
280176,1,10+
280177,0,6
280181,1,10+
280183,2,10+
280184,2,10+
280185,2,9
280186,1,8
280189,2,10+
280191,1,10+
280193,1,8
280194,0,10+
280196,0,7
280201,2,10+
280202,1,10+
280203,0,10+
280204,1,10+
280205,1,10+
280207,2,9
280210,2,10+
280211,1,10+
280213,2,10+
280215,0,10+
280217,2,10+
280218,1,9
280219,0,10+
280220,2,10+
280222,1,10+
280224,1,8
280226,2,10+
280228,1,10+
280230,2,10+
280231,2,10+
280232,2,10+
280240,1,10+
280241,1,9
280245,1,10+
280247,0,10+
280248,0,8
280250,1,10+
280251,2,10+
280252,1,10+
280254,0,7
280256,0,10+
280258,0,10+
280259,0,10+
280260,0,10+
280261,1,10+
280262,2,10+
280265,2,6
280267,1,6
280269,1,10+
280271,2,10+
280272,0,10+
280273,1,10+
280274,1,6
280275,2,6
280277,0,10+
280278,1,10+
280279,2,7
280284,0,10+
280286,1,10+
280294,1,10+
280297,1,7
280298,1,9
280299,0,10+
280300,0,10+
280302,1,10+
280303,0,10+
280304,1,10+
280305,0,6
280306,0,10+
280308,2,10+
280309,1,10+
280310,0,10+
280311,2,10+
280316,2,6
280318,0,7
280320,1,10+
280321,0,10+
280322,1,10+
280323,0,10+
280324,1,10+
280325,1,10+
280327,0,10+
280328,1,10+
280332,1,6
280333,2,8
280334,1,10+
280335,1,10+
280336,0,10+
280339,1,10+
280343,1,10+
280344,0,10+
280345,2,9
280346,1,10+
280350,2,10+
280353,2,8
280354,2,10+
280355,2,10+
280358,1,6
280361,1,9
280363,0,9
280364,1,10+
280365,0,10+
280366,1,10+
280367,1,10+
280369,1,10+
280374,0,10+
280375,1,8
280376,2,10+
280377,1,10+
280379,0,10+
280381,2,10+
280382,2,10+
280384,0,8
280385,1,7
280386,2,10+
280388,1,8
280390,0,10+
280391,2,10+
280392,1,9
280395,2,8
280399,2,10+
280400,2,7
280401,1,10+
280403,2,9
280406,2,8
280407,2,9
280408,2,6
280409,0,10+
280410,2,10+
280411,0,10+
280412,2,7
280413,0,7
280415,2,10+
280418,1,10+
280419,0,10+
280420,0,10+
280423,1,10+
280424,0,10+
280425,0,10+
280427,0,10+
280428,0,6
280429,2,10+
280431,0,6
280432,1,9
280433,2,10+
280435,1,8
280439,2,10+
280441,0,8
280442,1,9
280446,0,6
280449,1,7
280456,0,10+
280459,2,10+
280464,0,6
280467,0,10+
280468,2,10+
280470,1,10+
280471,1,10+
280472,2,6
280473,2,10+
280478,2,10+
280479,2,10+
280480,1,8
280481,0,10+
280483,2,8
280484,0,10+
280485,0,10+
280487,1,10+
280488,1,10+
280489,2,9
280491,0,6
280492,1,10+
280495,2,10+
280496,2,10+
280497,2,10+
280498,0,10+
280502,2,10+
280503,2,10+
280505,2,10+
280506,2,9
280507,1,8
280510,2,10+
280511,1,10+
280515,0,10+
280516,2,10+
280520,1,10+
280521,0,10+
280522,1,6
280524,0,9
280527,0,8
280532,0,9
280535,2,10+
280538,0,10+
280540,1,7
280541,1,10+
280545,0,6
280551,0,10+
280556,2,6
280558,1,10+
280559,1,10+
280560,1,10+
280565,0,10+
280566,2,10+
280567,1,10+
280568,1,7
280569,1,10+
280572,1,10+
280574,1,10+
280575,1,10+
280576,0,10+
280583,0,8
280584,1,8
280585,1,10+
280587,0,10+
280589,2,10+
280591,1,10+
280594,1,10+
280602,2,10+
280605,2,10+
280610,2,10+
280611,1,7
280614,2,8
280617,0,8
280618,1,8
280619,2,8
280620,0,7
280621,2,6
280623,1,10+
280624,1,9
280625,1,10+
280626,2,10+
280629,0,10+
280630,0,7
280631,2,10+
280632,1,7
280635,1,10+
280638,1,10+
280639,1,10+
280641,1,8
280642,0,10+
280643,1,10+
280645,0,10+
280646,1,10+
280647,1,10+
280648,1,9
280649,1,6
280650,0,10+
280652,0,10+
280654,0,7
280655,0,10+
280657,0,10+
280662,1,7
280664,1,10+
280666,2,10+
280667,1,10+
280669,0,10+
280670,0,7
280671,1,10+
280672,0,10+
280676,0,10+
280678,2,10+
280679,1,8
280683,0,10+
280685,1,8
280688,2,10+
280691,0,10+
280694,1,10+
280695,1,8
280696,0,8
280697,0,10+
280699,2,10+
280707,1,9
280708,1,10+
280710,1,7
280713,0,10+
280714,1,6
280717,2,10+
280718,0,10+
280719,0,10+
280721,1,10+
280723,1,10+
280727,1,10+
280731,2,10+
280734,0,10+
280735,1,7
280736,1,10+
280739,1,10+
280740,1,7
280745,2,10+
280746,0,6
280749,1,10+
280752,0,10+
280755,0,10+
280756,1,10+
280757,2,10+
280758,1,10+
280759,0,10+
280761,1,10+
280762,0,10+
280764,1,10+
280765,0,8
280767,1,9
280769,1,10+
280772,1,10+
280777,1,10+
280778,1,6
280779,2,6
280780,0,10+
280782,1,10+
280783,2,10+
280785,2,10+
280787,0,9
280788,0,10+
280789,1,10+
280793,2,10+
280794,0,10+
280795,2,10+
280798,0,10+
280805,1,9
280806,1,10+
280811,0,8
280812,1,7
280814,0,10+
280815,0,8
280817,0,10+
280818,0,10+
280819,0,10+
280821,1,10+
280822,1,7
280824,1,10+
280825,0,10+
280827,1,10+
280829,1,8
280832,0,6
280833,1,10+
280835,1,10+
280837,2,10+
280839,1,9
280856,2,10+
280857,2,10+
280861,0,10+
280862,2,10+
280863,0,9
280864,1,10+
280865,1,10+
280872,1,7
280875,1,10+
280878,0,10+
280880,0,10+
280881,2,10+
280883,2,10+
280884,1,10+
280886,2,10+
280887,1,10+
280888,1,10+
280890,0,9
280892,0,8
280895,2,10+
280897,2,10+
280899,1,10+
280900,2,10+
280901,2,7
280902,1,10+
280903,2,6
280905,0,9
280908,1,7
280909,2,9
280911,0,10+
280912,0,10+
280913,2,10+
280914,1,10+
280916,0,10+
280917,0,10+
280918,1,6
280919,2,10+
280920,1,10+
280921,0,7
280923,0,10+
280924,0,10+
280926,1,10+
280927,0,10+
280928,1,10+
280929,1,10+
280933,0,6
280938,1,7
280941,2,10+
280944,2,10+
280945,2,10+
280947,1,10+
280951,1,10+
280953,1,10+
280954,0,7
280955,1,9
280957,2,10+
280959,1,10+
280962,0,10+
280964,1,10+
280966,1,10+
280967,1,10+
280975,2,9
280978,0,10+
280979,1,6
280983,0,6
280984,1,10+
280987,1,10+
280989,0,10+
280990,2,10+
280991,1,6
280992,0,10+
281002,1,9
281003,1,9
281005,1,7
281008,1,10+
281011,0,8
281012,2,7
281013,2,10+
281017,1,7
281018,0,10+
281019,0,6
281020,1,8
281021,1,10+
281022,2,7
281023,2,8
281026,1,9
281030,0,10+
281032,0,10+
281038,2,8
281040,0,10+
281041,2,10+
281042,2,10+
281043,2,10+
281045,0,7
281049,2,10+
281050,1,10+
281051,0,10+
281055,2,7
281056,1,7
281060,1,10+
281061,0,10+
281062,0,10+
281063,1,10+
281065,1,10+
281066,1,10+
281068,0,10+
281072,2,10+
281076,0,9
281078,1,10+
281080,2,10+
281082,0,7
281085,2,10+
281086,1,10+
281087,0,10+
281090,2,10+
281092,2,9
281093,1,10+
281094,2,10+
281095,1,10+
281096,1,10+
281098,1,8
281099,0,10+
281103,2,7
281104,2,10+
281109,2,10+
281111,1,10+
281112,1,9
281114,1,10+
281116,1,10+
281119,1,10+
281121,2,10+
281125,0,9
281128,1,6
281129,1,8
281131,0,10+
281133,2,6
281134,0,10+
281135,1,6
281137,1,6
281139,0,10+
281141,0,6
281143,1,10+
281144,1,8
281147,2,6
281148,1,10+
281149,2,7
281154,2,10+
281155,2,10+
281157,0,10+
281161,2,10+
281164,0,10+
281166,0,9
281167,1,10+
281168,2,10+
281171,0,9
281172,1,6
281177,0,10+
281178,1,8
281181,0,10+
281183,1,10+
281184,2,9
281188,2,8
281190,1,10+
281193,2,10+
281194,2,10+
281195,0,7
281196,1,10+
281197,0,10+
281198,2,9
281200,2,10+
281202,2,7
281204,2,7
281205,1,10+
281206,0,10+
281207,1,10+
281210,1,6
281212,0,7
281213,1,10+
281215,0,10+
281216,2,7
281220,2,10+
281221,1,10+
281222,1,10+
281225,2,6
281226,2,10+
281231,1,10+
281232,0,10+
281233,1,10+
281235,2,10+
281236,2,10+
281240,1,6
281242,1,6
281243,2,10+
281244,1,10+
281245,1,10+
281248,0,10+
281251,2,9
281252,1,10+
281254,1,6
281256,2,6
281261,0,10+
281264,2,9
281267,2,10+
281268,0,10+
281269,0,6
281272,0,8
281273,0,9
281275,0,9
281276,0,9
281277,0,10+
281280,2,10+
281283,0,10+
281287,0,10+
281288,0,10+
281289,1,9
281291,2,8
281292,0,10+
281294,0,10+
281298,1,10+
281299,2,10+
281304,1,6
281305,1,10+
281307,1,10+
281310,0,7
281314,2,10+
281316,2,7
281317,1,10+
281318,0,10+
281320,0,6
281322,1,6
281325,2,10+
281327,2,7
281328,0,10+
281329,1,10+
281333,2,10+
281334,1,10+
281335,0,10+
281339,2,10+
281346,0,10+
281347,0,8
281349,2,9
281353,1,6
281354,2,8
281356,2,10+
281359,2,8
281360,0,10+
281361,2,8
281363,1,10+
281369,0,10+
281371,1,10+
281374,2,10+
281375,1,8
281385,1,10+
281390,2,10+
281391,1,10+
281392,0,10+
281395,0,8
281397,0,10+
281402,2,10+
281406,2,9
281407,2,10+
281409,1,10+
281411,2,10+
281413,2,7
281414,1,6
281416,1,10+
281419,1,10+
281421,2,6
281422,0,7
281423,2,9
281425,0,10+
281428,1,10+
281431,1,10+
281434,0,9
281436,1,10+
281439,0,6
281442,2,10+
281449,0,8
281452,0,10+
281457,1,10+
281458,0,10+
281460,2,10+
281462,0,10+
281465,0,10+
281466,0,10+
281469,0,10+
281470,0,10+
281471,2,10+
281472,2,9
281473,1,10+
281476,0,7
281477,1,10+
281479,0,10+
281482,1,10+
281484,2,9
281485,2,10+
281487,0,9
281488,2,10+
281490,0,10+
281493,1,10+
281497,2,10+
281498,0,10+
281499,2,10+
281500,0,10+
281504,0,9
281505,2,10+
281506,0,10+
281507,1,10+
281508,0,10+
281509,1,10+
281510,2,10+
281512,0,10+
281515,0,10+
281517,2,9
281518,1,8
281519,1,6
281522,1,7
281523,2,7
281525,2,9
281528,2,9
281529,1,10+
281531,2,10+
281532,1,10+
281534,0,7
281535,1,10+
281536,1,10+
281537,1,10+
281543,0,10+
281544,1,6
281545,1,8
281546,0,6
281553,1,7
281555,0,8
281556,1,10+
281557,1,10+
281561,0,10+
281562,2,7
281563,2,10+
281565,2,10+
281572,0,10+
281573,1,10+
281574,0,9
281575,1,7
281577,1,8
281578,0,8
281582,0,9
281583,2,10+
281584,1,10+
281585,1,9
281586,1,10+
281587,2,9
281589,0,7
281591,0,10+
281592,1,7
281599,1,7
281600,2,10+
281604,1,10+
281606,1,7
281608,1,10+
281609,0,8
281610,0,10+
281611,0,10+
281616,2,7
281618,0,6
281620,1,10+
281623,1,10+
281624,1,7
281625,1,6
281626,1,7
281627,1,10+
281629,1,10+
281630,2,10+
281632,0,10+
281636,0,10+
281638,1,9
281639,0,10+
281642,1,7
281643,0,7
281644,0,10+
281645,1,8
281646,1,9
281647,0,6
281648,2,8
281651,0,7
281653,2,10+
281654,0,7
281655,0,9
281657,2,7
281658,1,10+
281664,2,10+
281665,2,8
281668,2,10+
281670,1,10+
281671,1,9
281672,1,10+
281674,2,10+
281675,2,6
281676,0,9
281677,0,8
281679,2,9
281682,0,8
281684,2,10+
281685,0,8
281686,1,10+
281687,2,10+
281688,0,10+
281689,1,6
281692,1,8
281696,1,10+
281697,1,10+
281698,1,10+
281699,2,10+
281700,0,10+
281702,0,10+
281704,2,10+
281707,1,9
281708,0,9
281709,0,10+
281710,0,10+
281711,2,10+
281715,0,10+
281716,1,9
281719,1,10+
281721,0,10+
281723,1,10+
281724,0,10+
281725,2,6
281726,1,10+
281727,1,10+
281730,0,10+
281734,1,10+
281736,0,7
281737,0,6
281738,2,10+
281740,0,10+
281741,1,6
281742,1,10+
281743,1,7
281744,0,10+
281745,0,10+
281746,0,10+
281747,0,10+
281748,0,10+
281749,1,8
281754,0,10+
281757,0,10+
281758,0,10+
281760,2,10+
281762,1,10+
281764,2,10+
281765,2,10+
281767,0,10+
281769,2,10+
281770,0,10+
281772,0,10+
281773,1,10+
281774,1,10+
281775,1,10+
281777,0,9
281781,1,7
281784,0,10+
281785,1,6
281786,1,6
281789,1,9
281790,2,6
281791,1,10+
281795,2,10+
281803,1,10+
281805,0,10+
281812,0,10+
281813,0,10+
281817,0,10+
281818,2,10+
281820,1,7
281821,0,9
281822,1,10+
281823,0,10+
281824,1,10+
281826,1,7
281827,2,10+
281828,1,10+
281831,1,10+
281832,1,7
281833,2,10+
281834,1,9
281835,1,10+
281836,1,9
281839,1,7
281842,1,10+
281844,0,10+
281846,2,8
281848,0,10+
281850,1,10+
281854,1,10+
281855,0,10+
281856,2,8
281858,0,10+
281860,1,10+
281862,1,10+
281865,0,10+
281866,1,10+
281867,2,8
281869,1,7
281871,1,10+
281873,2,10+
281879,1,10+
281880,1,10+
281881,1,10+
281883,1,10+
281884,2,10+
281885,0,10+
281893,1,10+
281894,0,10+
281895,0,10+
281897,1,10+
281898,0,10+
281900,1,10+
281902,2,10+
281903,1,10+
281910,2,9
281913,1,10+
281915,1,6
281919,0,8
281920,1,10+
281921,1,10+
281923,0,10+
281924,1,8
281925,1,10+
281926,1,6
281928,0,10+
281930,1,10+
281932,2,10+
281933,2,7
281935,2,6
281936,0,10+
281937,1,9
281938,0,10+
281940,1,10+
281942,0,6
281943,0,10+
281944,1,10+
281945,0,10+
281947,1,6
281950,2,10+
281951,1,10+
281953,0,10+
281955,0,10+
281956,1,9
281957,2,10+
281958,1,10+
281959,1,10+
281961,0,10+
281963,1,6
281965,0,10+
281968,2,7
281969,2,10+
281973,0,10+
281975,2,10+
281976,0,6
281980,1,10+
281983,1,10+
281984,0,10+
281985,0,10+
281986,0,7
281989,1,10+
281990,0,8
281994,0,10+
281996,1,10+
281997,0,10+
281998,2,10+
282001,0,10+
282004,1,10+
282006,2,10+
282008,0,6
282010,0,10+
282011,0,10+
282013,2,10+
282016,2,10+
282019,0,7
282024,2,10+
282025,1,9
282026,0,7
282027,0,10+
282028,1,10+
282030,1,9
282031,2,8
282032,0,10+
282033,1,10+
282035,2,7
282044,1,10+
282045,1,10+
282046,2,10+
282050,1,6
282057,0,10+
282058,0,6
282060,2,10+
282062,1,10+
282063,0,9
282064,0,10+
282066,0,10+
282069,1,10+
282070,2,8
282072,2,10+
282073,1,10+
282074,2,10+
282078,2,10+
282079,2,10+
282080,2,8
282081,2,9
282087,1,9
282088,1,6
282091,1,10+
282092,0,10+
282093,0,10+
282095,2,6
282097,0,9
282100,1,10+
282101,2,7
282103,1,10+
282106,2,9
282107,0,6
282108,1,8
282113,0,8
282114,0,10+
282126,1,9
282128,0,10+
282129,1,10+
282131,0,10+
282132,0,10+
282134,1,10+
282135,1,10+
282137,2,10+
282140,0,10+
282143,2,6
282144,0,10+
282145,2,10+
282146,1,10+
282148,2,10+
282150,1,6
282151,0,10+
282154,2,10+
282158,0,10+
282160,1,10+
282162,0,10+
282165,2,10+
282169,0,9
282173,0,10+
282174,0,10+
282176,0,10+
282177,2,10+
282179,2,10+
282180,2,10+
282181,1,8
282184,1,10+
282188,2,10+
282190,0,8
282194,2,10+
282195,2,10+
282197,0,6
282200,2,9
282202,2,10+
282208,1,10+
282209,0,10+
282210,1,6
282213,2,10+
282215,0,8
282216,2,10+
282218,2,10+
282220,1,7
282223,1,10+
282228,2,10+
282238,1,10+
282239,1,9
282241,1,6
282242,2,10+
282243,0,9
282244,0,9
282246,0,10+
282249,0,6
282252,2,9
282256,0,6
282258,1,6
282259,1,8
282260,2,6
282263,1,10+
282264,0,10+
282265,0,8
282269,1,10+
282270,0,10+
282271,2,10+
282272,2,10+
282274,2,10+
282276,0,10+
282278,1,10+
282280,1,10+
282285,0,10+
282286,1,10+
282287,1,10+
282289,0,10+
282291,0,7
282292,2,10+
282293,2,9
282294,2,10+
282295,1,8
282296,2,10+
282298,0,10+
282299,0,10+
282301,0,9
282303,0,10+
282305,0,10+
282312,1,10+
282313,2,9
282314,2,7
282318,1,10+
282321,2,8
282323,2,7
282325,2,10+
282326,2,10+
282330,1,7
282331,0,10+
282332,0,10+
282337,2,10+
282338,2,8
282342,1,9
282343,0,10+
282348,1,10+
282349,1,10+
282355,2,9
282356,1,10+
282357,1,8
282359,0,7
282360,1,9
282361,0,10+
282363,2,9
282367,1,6
282370,2,9
282371,1,10+
282373,0,10+
282379,1,6
282384,0,7
282385,2,10+
282390,1,10+
282395,0,10+
282396,2,10+
282397,2,10+
282398,2,9
282402,1,9
282403,1,8
282408,0,9
282410,1,10+
282412,0,10+
282414,1,6
282415,0,10+
282418,0,10+
282420,1,10+
282422,1,6
282423,2,10+
282429,1,10+
282431,2,7
282432,0,10+
282433,1,10+
282434,0,10+
282436,2,6
282438,1,7
282440,2,10+
282443,0,10+
282444,0,10+
282446,2,6
282447,2,10+
282449,1,9
282451,2,7
282452,1,10+
282454,1,10+
282457,2,10+
282459,1,10+
282460,2,6
282461,0,10+
282463,0,10+
282464,0,10+
282465,1,10+
282466,2,6
282470,1,10+
282471,0,6
282472,0,6
282474,1,10+
282477,0,10+
282478,2,10+
282480,1,7
282483,1,6
282486,1,10+
282487,2,10+
282491,2,10+
282493,0,8
282494,1,8
282495,1,10+
282496,1,10+
282497,0,10+
282502,2,10+
282503,1,10+
282506,0,7
282507,0,9
282511,1,10+
282513,0,10+
282514,1,8
282518,2,10+
282520,0,10+
282521,0,7
282523,0,7
282525,2,10+
282526,2,10+
282528,2,8
282529,1,9
282530,2,6
282531,0,10+
282534,0,10+
282535,2,10+
282536,2,8
282537,0,6
282541,2,9
282546,2,8
282547,0,9
282551,2,10+
282552,2,8
282553,1,10+
282554,2,10+
282555,2,10+
282556,2,10+
282557,1,7
282559,0,10+
282562,0,8
282563,2,10+
282564,1,10+
282565,2,7
282566,1,10+
282567,1,10+
282568,2,8
282569,1,10+
282571,1,10+
282574,1,10+
282575,1,7
282576,1,8
282577,1,10+
282578,2,10+
282579,0,10+
282583,1,6
282584,0,10+
282585,1,7
282586,0,10+
282590,1,10+
282592,2,10+
282593,1,10+
282594,2,8
282595,2,8
282596,0,8
282597,1,10+
282598,2,6
282599,0,9
282602,1,10+
282604,0,7
282605,0,10+
282609,1,10+
282611,0,6
282613,0,7
282614,0,10+
282617,0,10+
282620,1,10+
282621,2,9
282622,1,10+
282623,2,10+
282624,0,8
282625,1,9
282626,1,10+
282628,2,10+
282631,1,10+
282633,0,10+
282634,1,10+
282635,2,10+
282641,1,10+
282646,1,10+
282650,1,10+
282651,0,6
282653,2,10+
282654,2,9
282659,1,10+
282660,2,10+
282661,0,7
282665,2,10+
282667,1,6
282670,0,10+
282671,2,10+
282674,2,9
282675,2,10+
282678,2,8
282679,1,10+
282681,0,6
282683,1,10+
282684,2,10+
282686,2,10+
282687,0,10+
282688,1,8
282691,0,10+
282693,1,10+
282694,2,10+
282695,1,10+
282696,0,7
282697,1,10+
282698,2,6
282699,1,8
282701,0,10+
282703,2,10+
282704,2,9
282706,1,7
282709,0,9
282710,1,6
282713,0,10+
282714,1,8
282716,1,10+
282717,2,8
282718,1,10+
282721,0,10+
282722,1,10+
282725,1,9
282728,0,10+
282730,1,10+
282732,0,10+
282734,1,7
282735,2,10+
282736,1,7
282737,2,10+
282738,2,6
282740,1,9
282748,2,10+
282749,2,10+
282750,2,10+
282751,1,10+
282752,2,10+
282753,1,10+
282755,0,9
282757,2,10+
282758,1,10+
282760,1,10+
282761,1,10+
282762,1,7
282767,0,10+
282768,2,10+
282772,1,6
282774,2,10+
282775,0,9
282778,1,6
282779,1,10+
282780,1,10+
282786,2,9
282788,1,10+
282790,2,10+
282792,0,10+
282794,1,10+
282795,0,9
282796,1,10+
282797,1,10+
282799,1,8
282804,2,10+
282807,1,10+
282809,2,10+
282810,2,10+
282811,0,10+
282814,1,10+
282816,2,10+
282817,1,9
282818,2,10+
282819,0,10+
282820,1,7
282821,1,10+
282822,2,10+
282825,0,9
282828,0,6
282829,0,8
282832,0,10+
282833,2,10+
282834,0,10+
282835,1,10+
282836,0,6
282841,1,8
282842,0,10+
282844,2,10+
282845,0,10+
282846,2,10+
282850,1,10+
282851,1,10+
282852,2,10+
282854,1,6
282855,1,10+
282857,1,6
282862,1,10+
282863,1,10+
282865,1,10+
282866,0,10+
282869,1,10+
282870,1,9
282871,2,10+
282872,2,10+
282873,1,9
282875,2,10+
282876,1,6
282879,1,10+
282880,2,6
282881,1,10+
282882,0,7
282883,0,10+
282889,0,10+
282891,1,8
282895,0,9
282897,2,8
282899,0,10+
282900,0,10+
282901,1,10+
282903,2,8
282904,1,9
282905,1,10+
282906,2,10+
282907,2,10+
282909,1,10+
282911,0,10+
282914,2,10+
282916,0,7
282920,2,6
282922,2,7
282925,0,10+
282926,2,9
282927,2,10+
282929,2,9
282930,1,10+
282931,2,10+
282932,2,10+
282933,0,10+
282934,2,10+
282937,0,10+
282938,0,6
282946,1,9
282947,0,10+
282948,1,10+
282951,1,9
282952,0,6
282960,2,6
282964,1,10+
282965,2,10+
282966,0,10+
282967,0,9
282968,0,6
282969,2,9
282970,2,10+
282974,1,10+
282979,1,6
282980,1,6
282982,0,10+
282985,0,8
282987,0,7
282990,1,6
282991,1,10+
282992,0,10+
282993,1,9
282994,0,10+
282996,1,6
283000,1,7
283001,2,10+
283003,1,10+
283004,2,10+
283009,1,10+
283015,0,10+
283017,2,10+
283018,2,10+
283019,1,10+
283020,2,10+
283021,2,10+
283022,2,10+
283023,1,10+
283024,0,10+
283025,2,10+
283027,1,8
283032,2,9
283033,0,9
283035,0,10+
283037,1,10+
283040,0,10+
283043,1,8
283046,1,10+
283047,1,10+
283048,1,7
283049,2,10+
283051,0,10+
283054,1,10+
283056,2,10+
283057,2,10+
283059,2,10+
283061,0,8
283062,1,10+
283065,2,10+
283066,2,10+
283067,1,7
283068,1,10+
283071,0,10+
283072,2,8
283074,0,10+
283076,1,8
283082,1,9
283083,0,10+
283085,0,10+
283087,0,7
283088,1,8
283091,1,10+
283094,2,10+
283095,1,10+
283096,1,6
283098,1,10+
283100,1,10+
283105,0,10+
283107,2,10+
283108,2,10+
283110,2,10+
283112,1,10+
283113,2,10+
283115,2,6
283116,0,9
