120325,1,10+
120326,0,10+
120327,2,10+
120332,0,6
120333,1,10+
120334,1,7
120336,1,10+
120338,0,10+
120341,1,8
120343,0,10+
120344,1,10+
120345,0,10+
120348,1,10+
120350,2,6
120351,2,10+
120353,0,10+
120355,1,10+
120356,1,10+
120357,0,10+
120359,0,10+
120361,2,10+
120367,0,10+
120371,1,10+
120375,0,8
120378,2,10+
120379,0,6
120382,2,10+
120383,1,10+
120384,2,10+
120388,2,10+
120390,2,10+
120392,0,10+
120393,2,8
120394,0,9
120397,1,10+
120398,2,10+
120399,1,7
120402,2,10+
120405,0,6
120407,1,10+
120408,2,10+
120410,0,10+
120411,0,10+
120413,2,9
120415,2,9
120416,2,10+
120417,2,9
120421,1,10+
120425,0,10+
120427,0,10+
120431,1,10+
120433,2,7
120434,2,10+
120435,1,10+
120436,1,8
120437,2,10+
120439,0,10+
120441,1,10+
120445,0,10+
120446,1,10+
120447,2,8
120451,0,10+
120453,0,10+
120455,1,10+
120457,2,10+
120458,1,10+
120465,2,10+
120466,1,10+
120469,0,7
120470,1,8
120471,0,9
120472,0,10+
120473,0,10+
120479,1,10+
120480,0,10+
120481,1,10+
120482,0,6
120483,1,8
120486,1,10+
120491,2,10+
120493,1,10+
120494,1,10+
120496,0,10+
120498,1,10+
120501,1,10+
120502,1,6
120505,2,10+
120507,1,10+
120508,2,10+
120510,2,10+
120513,0,10+
120515,0,8
120521,0,7
120523,0,10+
120526,2,10+
120527,1,9
120532,1,9
120533,1,9
120535,1,10+
120536,0,7
120538,1,10+
120539,0,10+
120540,1,10+
120541,2,6
120543,0,8
120547,1,6
120548,2,10+
120549,0,10+
120550,1,9
120551,0,8
120552,1,10+
120553,1,7
120554,1,10+
120555,1,10+
120556,0,9
120557,0,10+
120563,1,10+
120566,1,8
120567,1,10+
120568,2,10+
120573,0,10+
120574,0,8
120579,2,10+
120582,2,6
120583,0,10+
120584,0,9
120586,0,10+
120587,0,10+
120591,0,8
120593,2,10+
120597,2,10+
120598,1,10+
120600,1,7
120601,1,10+
120602,0,6
120603,0,8
120604,1,9
120605,2,10+
120606,0,8
120607,1,10+
120608,2,10+
120610,1,10+
120617,1,10+
120620,2,10+
120621,0,9
120622,1,9
120624,0,10+
120625,0,10+
120627,0,10+
120628,0,10+
120629,2,10+
120636,1,10+
120639,1,8
120640,1,10+
120644,1,10+
120645,1,10+
120646,2,10+
120649,0,10+
120650,2,10+
120652,1,8
120657,1,10+
120658,1,6
120659,1,10+
120662,2,9
120663,0,10+
120667,0,10+
120669,0,10+
120670,1,8
120671,2,7
120673,0,10+
120674,2,10+
120676,2,9
120677,1,10+
120678,0,10+
120679,0,10+
120680,1,7
120681,0,10+
120682,0,10+
120685,0,10+
120686,0,10+
120687,2,10+
120688,1,6
120691,1,10+
120693,0,8
120694,0,10+
120695,1,10+
120698,0,10+
120699,2,7
120700,0,10+
120705,0,10+
120706,1,8
120711,2,10+
120713,2,10+
120714,0,10+
120718,0,10+
120719,1,10+
120720,1,10+
120723,2,10+
120725,0,10+
120726,2,10+
120729,2,7
120731,0,10+
120732,1,9
120734,1,10+
120735,2,10+
120740,1,8
120743,0,8
120745,1,10+
120748,2,10+
120752,1,10+
120755,2,7
120756,0,10+
120758,0,6
120761,2,10+
120764,2,10+
120767,2,10+
120771,0,10+
120774,1,6
120775,1,8
120779,0,9
120780,1,6
120782,2,8
120784,2,10+
120785,2,10+
120788,2,10+
120790,0,10+
120793,0,9
120796,1,10+
120797,1,8
120799,2,10+
120801,1,10+
120803,1,10+
120805,1,10+
120806,1,10+
120810,2,10+
120811,1,10+
120813,1,10+
120815,1,10+
120821,2,10+
120822,0,10+
120823,0,10+
120824,1,9
120825,1,10+
120826,1,10+
120827,0,10+
120828,1,10+
120829,2,10+
120832,1,10+
120834,2,8
120835,0,10+
120837,2,10+
120838,1,10+
120840,2,7
120843,0,10+
120844,0,10+
120846,1,10+
120848,1,10+
120852,0,10+
120853,1,10+
120854,1,8
120856,1,10+
120857,0,10+
120860,2,10+
120863,2,10+
120864,1,10+
120866,1,7
120867,1,10+
120868,1,10+
120869,2,10+
120870,0,10+
120871,0,10+
120875,2,10+
120877,0,10+
120878,0,8
120879,2,10+
120882,1,10+
120883,1,9
120884,1,10+
120886,2,10+
120888,1,10+
120890,2,10+
120892,2,8
120895,1,9
120896,1,10+
120899,2,10+
120900,1,10+
120908,2,10+
120909,2,10+
120910,2,10+
120911,1,7
120914,0,6
120919,0,10+
120920,0,6
120921,1,9
120922,2,10+
120923,0,8
120924,2,10+
120925,0,9
120926,0,10+
120928,2,10+
120929,1,10+
120933,1,10+
120935,0,7
120936,2,6
120938,0,10+
120939,1,9
120940,0,7
120941,2,10+
120942,0,10+
120945,2,6
120949,1,10+
120951,0,10+
120952,1,10+
120953,1,10+
120956,2,10+
120957,1,9
120958,0,7
120959,0,10+
120963,2,10+
120964,2,10+
120966,1,10+
120967,1,10+
120970,2,10+
120972,1,10+
120973,0,10+
120974,0,10+
120978,1,10+
120979,1,10+
120980,2,10+
120981,2,10+
120982,0,10+
120983,2,10+
120985,0,7
120987,0,10+
120988,0,10+
120989,0,10+
120995,1,9
120997,1,10+
121002,1,10+
121005,2,10+
121011,1,10+
121012,1,6
121014,2,7
121015,2,10+
121020,0,10+
121021,1,10+
121023,2,10+
121024,0,6
121025,2,8
121026,0,6
121029,1,10+
121030,1,8
121032,1,7
121033,1,10+
121034,2,8
121037,1,8
121038,2,10+
121042,2,8
121046,1,10+
121047,2,10+
121050,1,10+
121052,1,10+
121053,0,10+
121056,2,10+
121059,0,10+
121061,2,8
121062,0,7
121066,1,9
121069,2,10+
121072,0,6
121074,1,6
121075,0,6
121079,1,6
121080,0,10+
121084,0,7
121088,0,10+
121089,0,7
121090,1,10+
121093,1,10+
121094,1,9
121095,1,7
121099,1,10+
121103,0,8
121106,0,10+
121107,1,10+
121109,0,10+
121110,0,10+
121112,2,10+
121113,2,9
121115,2,10+
121116,2,10+
121117,1,6
121118,1,7
121124,0,10+
121125,2,10+
121126,1,10+
121127,2,10+
121130,2,10+
121131,0,6
121132,2,7
121134,0,10+
121136,2,10+
121137,1,10+
121138,1,10+
121139,0,10+
121140,0,10+
121141,1,9
121142,0,7
121143,1,7
121144,0,6
121145,0,10+
121146,0,10+
121149,1,8
121152,2,8
121153,1,10+
121154,2,10+
121155,1,10+
121157,1,10+
121158,1,7
121159,0,8
121160,0,10+
121161,0,6
121163,1,8
121165,1,6
121166,1,9
121167,0,10+
121168,0,9
121171,0,10+
121172,0,6
121173,0,10+
121175,1,6
121176,2,10+
121177,1,10+
121181,2,10+
121182,1,8
121183,2,10+
121184,0,6
121187,2,8
121188,1,10+
121190,0,10+
121191,2,10+
121194,2,10+
121196,0,10+
121198,2,10+
121204,2,10+
121206,2,10+
121210,2,10+
121211,2,6
121212,1,10+
121215,2,10+
121218,0,10+
121219,0,10+
121220,0,10+
121222,2,10+
121225,0,7
121226,2,10+
121229,2,10+
121230,1,10+
121231,1,7
121232,2,10+
121233,2,10+
121234,0,8
121235,2,10+
121239,2,10+
121240,2,8
121241,2,6
121242,2,8
121243,2,8
121246,1,10+
121250,0,9
121255,0,10+
121257,1,10+
121258,1,7
121259,2,9
121262,2,10+
121263,2,10+
121264,2,6
121265,0,10+
121267,0,10+
121268,0,10+
121272,0,10+
121274,1,10+
121275,2,10+
121276,2,7
121280,0,10+
121282,1,9
121284,1,10+
121285,1,10+
121288,1,10+
121289,1,6
121290,0,10+
121293,0,10+
121294,2,10+
121296,0,10+
121298,1,9
121300,2,10+
121302,2,9
121303,1,6
121305,0,10+
121306,1,10+
121307,1,10+
121309,1,10+
121312,1,8
121313,2,10+
121319,2,8
121321,2,10+
121323,0,10+
121326,2,10+
121327,0,6
121328,0,10+
121333,1,9
121334,1,10+
121336,1,6
121337,2,10+
121338,1,9
121340,0,10+
121341,0,10+
121343,0,10+
121344,1,7
121345,2,6
121347,1,10+
121349,1,8
121350,2,8
121353,1,10+
121354,2,10+
121356,0,10+
121357,2,9
121358,0,8
121359,0,10+
121361,1,6
121362,0,10+
121363,1,10+
121366,1,6
121367,0,10+
121368,1,10+
121372,0,10+
121373,1,10+
121374,1,10+
121379,2,8
121381,0,10+
121382,0,10+
121384,2,6
121386,2,10+
121388,0,6
121389,0,10+
121390,0,10+
121391,0,8
121398,1,10+
121399,1,6
121403,0,10+
121404,1,6
121407,1,10+
121410,0,9
121411,0,9
121415,1,10+
121416,0,7
121418,0,9
121419,0,6
121422,2,10+
121423,0,10+
121424,0,8
121425,0,6
121428,0,6
121429,0,10+
121433,2,9
121436,2,10+
121438,1,8
121439,1,10+
121440,1,9
121443,0,6
121444,2,8
121446,1,10+
121448,0,10+
121450,0,10+
121457,1,10+
121458,1,6
121459,1,7
121460,2,6
121461,1,7
121462,1,10+
121463,2,10+
121466,2,9
121470,1,10+
121473,2,7
121474,2,9
121475,2,10+
121476,1,9
121480,1,10+
121483,0,10+
121484,1,10+
121487,2,9
121490,0,9
121492,0,10+
121495,1,10+
121496,1,10+
121497,2,10+
121500,1,10+
121501,0,10+
121508,0,10+
121509,2,10+
121510,0,10+
121511,0,10+
121512,0,6
121514,1,10+
121517,1,10+
121521,1,10+
121523,1,10+
121524,2,10+
121525,2,8
121528,2,8
121531,1,10+
121533,0,7
121535,1,10+
121537,1,10+
121538,1,10+
121539,0,9
121540,0,10+
121543,0,10+
121545,2,10+
121546,1,10+
121548,0,7
121549,1,6
121550,1,10+
121551,1,10+
121552,0,9
121553,2,9
121554,2,9
121555,2,10+
121556,0,10+
121557,0,9
121558,0,10+
121559,1,8
121561,0,10+
121564,1,9
121569,0,10+
121573,0,8
121574,2,9
121575,0,6
121584,2,10+
121588,1,10+
121589,0,7
121591,1,7
121592,1,10+
121593,1,10+
121594,1,10+
121595,0,10+
121598,1,10+
121602,2,8
121605,2,10+
121607,1,8
121610,1,7
121612,1,10+
121613,1,8
121614,2,10+
121615,0,10+
121616,2,10+
121618,2,10+
121620,2,10+
121621,0,10+
121627,2,10+
121628,1,10+
121630,2,8
121631,0,10+
121637,1,6
121638,0,6
121641,1,10+
121642,0,9
121644,0,10+
121646,2,6
121647,2,10+
121649,2,10+
121650,2,8
121652,1,10+
121653,0,6
121654,2,10+
121655,0,10+
121657,2,10+
121658,1,10+
121664,2,10+
121667,1,10+
121668,0,9
121669,2,8
121671,1,6
121672,1,10+
121674,0,7
121675,2,10+
121676,1,10+
121678,0,10+
121679,2,10+
121681,1,10+
121684,0,10+
121690,1,10+
121691,2,10+
121692,0,8
121696,0,10+
121698,1,7
121701,2,8
121703,1,7
121707,1,6
121713,2,10+
121714,1,10+
121717,0,10+
121719,0,6
121722,1,10+
121723,0,10+
121725,2,10+
121728,0,10+
121730,0,10+
121731,1,10+
121733,2,10+
121735,0,10+
121737,2,10+
121738,0,10+
121741,2,7
121742,2,9
121744,0,10+
121746,1,10+
121749,1,10+
121751,1,9
121753,1,10+
121754,2,8
121755,0,6
121760,0,10+
121761,1,9
121763,0,10+
121764,0,10+
121765,2,8
121768,2,10+
121770,0,10+
121771,0,9
121772,2,10+
121773,1,10+
121776,2,10+
121779,1,10+
121781,0,10+
121783,1,10+
121784,1,10+
121789,0,10+
121790,2,10+
121791,1,10+
121792,0,10+
121793,2,10+
121794,1,10+
121795,0,7
121796,1,10+
121797,1,10+
121798,1,10+
121799,2,6
121803,1,10+
121805,2,8
121809,0,6
121811,2,7
121815,2,10+
121817,2,10+
121818,2,10+
121821,2,10+
121822,0,10+
121824,1,9
121826,0,10+
121827,0,10+
121828,2,10+
121829,1,6
121830,2,10+
121831,2,10+
121834,2,10+
121835,2,10+
121836,0,10+
121838,2,9
121839,2,10+
121840,1,10+
121841,2,10+
121843,1,10+
121845,1,10+
121847,0,10+
121848,2,10+
121849,0,10+
121850,1,10+
121857,2,6
121858,0,10+
121861,2,10+
121863,2,10+
121865,0,10+
121866,2,10+
121867,2,8
121868,0,7
121869,2,10+
121871,0,10+
121873,1,10+
121877,2,10+
121880,2,6
121881,2,10+
121883,0,10+
121886,2,10+
121887,1,10+
121888,0,8
121890,2,7
121891,1,10+
121892,0,6
121893,1,10+
121894,1,10+
121895,1,8
121896,2,10+
121899,0,8
121900,1,10+
121903,1,6
121906,1,10+
121907,1,10+
121912,0,6
121913,0,9
121915,1,10+
121916,1,10+
121917,1,9
121919,1,7
121921,1,9
121922,1,6
121923,0,10+
121925,0,6
121926,1,7
121929,0,9
121930,1,10+
121931,1,10+
121933,1,6
121934,2,10+
121935,2,8
121937,2,10+
121938,2,10+
121941,2,10+
121942,0,7
121943,2,10+
121944,1,10+
121946,2,6
121947,2,10+
121948,1,10+
121949,1,10+
121951,0,10+
121952,0,10+
121956,2,10+
121961,2,10+
121962,1,10+
121964,1,10+
121967,1,10+
121968,1,10+
121969,0,10+
121970,0,9
121971,2,10+
121972,2,10+
121975,2,10+
121978,2,10+
121981,0,7
121982,2,10+
121984,0,7
121985,0,10+
121986,2,7
121987,0,9
121990,1,10+
121993,0,6
121994,2,10+
121996,2,10+
121998,1,10+
122000,1,10+
122005,2,10+
122006,0,10+
122009,0,6
122013,0,10+
122014,0,10+
122020,2,10+
122024,2,10+
122026,2,10+
122027,2,8
122028,0,10+
122029,1,10+
122031,2,7
122032,0,6
122033,1,6
122035,1,7
122036,2,10+
122039,2,7
122041,0,10+
122042,1,10+
122044,2,10+
122046,2,10+
122047,2,6
122048,2,10+
122053,0,10+
122054,0,6
122055,0,10+
122059,0,10+
122062,2,10+
122064,0,7
122068,1,9
122069,1,8
122070,1,7
122074,1,10+
122075,2,10+
122076,1,10+
122077,0,8
122078,1,9
122079,1,8
122080,2,10+
122083,1,8
122085,2,7
122086,2,6
122087,2,10+
122088,0,10+
122090,2,8
122091,1,10+
122094,0,10+
122095,2,6
122096,0,7
122097,0,10+
122101,1,10+
122103,1,10+
122105,0,10+
122107,1,10+
122108,2,10+
122111,0,6
122112,0,10+
122115,2,8
122116,1,6
122117,1,10+
122118,2,10+
122120,0,10+
122121,1,8
122122,1,9
122123,1,7
122124,1,10+
122125,0,7
122129,1,10+
122130,2,8
122131,1,8
122132,1,9
122136,2,10+
122138,1,10+
122140,2,10+
122141,0,10+
122142,2,10+
122143,0,10+
122145,2,9
122147,1,10+
122148,1,10+
122149,2,7
122151,2,10+
122152,2,10+
122153,0,7
122154,1,10+
122155,0,10+
122159,2,10+
122160,0,10+
122161,2,10+
122163,2,10+
122165,1,7
122166,2,7
122167,1,8
122171,0,10+
122173,1,7
122174,1,10+
122175,1,10+
122176,0,10+
122177,1,7
122179,2,10+
122182,0,10+
122184,0,6
122185,2,9
122187,1,10+
122191,1,7
122196,2,10+
122197,2,10+
122200,1,9
122201,2,10+
122207,2,10+
122208,1,7
122212,2,10+
122214,1,7
122215,1,9
122216,1,8
122217,1,7
122218,2,7
122219,1,9
122221,1,10+
122223,2,10+
122226,0,10+
122227,0,10+
122229,2,9
122230,2,10+
122232,2,10+
122234,0,6
122235,1,7
122236,1,6
122237,2,10+
122238,1,6
122239,0,10+
122242,2,10+
122243,0,10+
122246,2,9
122249,0,8
122252,2,10+
122253,1,10+
122257,2,10+
122258,0,8
122261,0,10+
122262,0,10+
122263,0,10+
122265,0,10+
122266,2,10+
122267,1,10+
122268,2,10+
122272,1,8
122276,2,10+
122278,1,10+
122280,0,6
122281,2,6
122283,2,9
122284,2,9
122293,2,7
122294,2,8
122298,2,8
122300,1,9
122305,2,7
122306,2,10+
122310,2,10+
122311,1,10+
122313,0,10+
122315,2,8
122316,1,9
122318,1,7
122320,1,10+
122321,2,10+
122323,2,7
122324,1,6
122325,2,10+
122329,1,8
122330,2,10+
122332,1,10+
122334,2,6
122340,0,10+
122342,0,10+
122344,0,8
122345,1,10+
122347,2,8
122350,2,10+
122354,0,7
122355,2,8
122358,2,10+
122361,2,7
122362,1,10+
122363,2,10+
122364,0,8
122365,2,10+
122366,0,10+
122368,2,10+
122369,1,6
122371,2,10+
122372,0,10+
122373,1,10+
122377,0,7
122378,1,6
122382,0,10+
122383,2,10+
122384,1,10+
122386,0,10+
122388,0,10+
122391,1,7
122392,1,10+
122393,1,10+
122395,1,8
122396,0,10+
122398,2,10+
122402,1,10+
122403,2,9
122404,2,6
122410,1,10+
122413,2,10+
122416,0,10+
122417,0,10+
122418,0,10+
122419,1,10+
122420,0,6
122421,0,6
122424,1,8
122425,0,7
122429,0,10+
122431,1,8
122435,1,8
122437,2,10+
122438,1,10+
122439,1,8
122441,2,10+
122442,2,10+
122444,0,9
122447,1,10+
122448,1,10+
122449,1,7
122451,1,9
122452,1,10+
122455,2,10+
122456,2,10+
122460,0,10+
122461,1,6
122465,2,10+
122466,2,8
122469,1,9
122473,0,7
122474,0,10+
122476,1,10+
122477,1,10+
122479,2,10+
122481,2,10+
122484,1,10+
122488,1,10+
122490,0,10+
122493,2,7
122496,1,10+
122497,2,9
122498,2,6
122500,1,10+
122501,2,8
122505,0,10+
122508,1,6
122509,1,10+
122512,2,10+
122514,0,10+
122515,0,10+
122518,2,10+
122519,1,8
122521,1,8
122526,0,8
122527,1,10+
122530,1,10+
122531,1,9
122533,2,7
122535,1,10+
122539,1,10+
122540,0,8
122541,0,8
122542,2,10+
122543,2,10+
122548,2,10+
122549,2,8
122551,1,10+
122553,2,10+
122554,2,10+
122555,1,10+
122556,2,10+
122558,0,10+
122559,1,10+
122560,2,10+
122564,1,6
122565,0,10+
122566,0,9
122569,2,6
122572,2,9
122573,2,7
122575,1,6
122576,0,10+
122577,0,10+
122578,2,10+
122580,2,9
122581,1,10+
122582,2,10+
122584,0,10+
122586,1,10+
122587,0,10+
122589,1,10+
122597,1,10+
122599,2,6
122600,2,10+
122601,1,9
122604,2,10+
122608,1,10+
122610,1,9
122615,1,8
122619,1,10+
122620,0,10+
122625,1,10+
122627,2,10+
122632,0,10+
122633,1,6
122638,1,10+
122643,1,9
122645,0,10+
122646,1,10+
122648,0,10+
122651,0,6
122652,0,8
122654,1,8
122655,2,10+
122656,1,10+
122657,1,10+
122660,1,10+
122664,0,7
122665,0,10+
122666,0,9
122669,0,9
122670,2,10+
122671,2,9
122675,0,7
122676,0,10+
122677,1,10+
122680,0,10+
122682,2,9
122687,1,8
122688,0,10+
122689,1,10+
122690,2,10+
122692,0,9
122698,2,10+
122700,1,10+
122701,1,10+
122704,2,10+
122705,0,10+
122708,2,10+
122709,2,8
122715,0,7
122717,0,8
122719,0,8
122724,1,10+
122726,1,10+
122728,2,10+
122729,0,10+
122731,2,10+
122733,2,10+
122734,0,7
122736,2,10+
122737,2,10+
122738,2,10+
122741,2,6
122742,1,10+
122744,1,10+
122745,1,7
122746,1,8
122747,0,10+
122749,0,10+
122752,0,10+
122753,1,10+
122755,2,10+
122761,0,8
122762,1,10+
122763,0,8
122767,0,10+
122768,0,7
122770,2,6
122771,1,7
122773,1,7
122776,2,10+
122778,2,10+
122781,2,7
122782,1,10+
122785,1,10+
122787,0,10+
122788,2,10+
122789,2,10+
122791,2,8
122792,0,8
122795,1,10+
122797,1,10+
122798,1,10+
122799,2,10+
122802,0,10+
122805,1,8
122806,0,6
122807,0,10+
122809,1,10+
122811,2,10+
122812,0,10+
122813,1,10+
122814,1,10+
122815,0,10+
122816,1,10+
122817,0,10+
122818,0,10+
122819,1,7
122820,1,8
122821,1,10+
122822,1,10+
122823,0,10+
122825,1,7
122826,2,6
122829,1,10+
122830,2,10+
122833,0,10+
122835,1,10+
122842,1,10+
122843,1,10+
122844,1,10+
122845,2,8
122846,0,8
122848,0,6
122850,0,10+
122851,1,8
122852,1,6
122854,2,7
122855,0,10+
122857,2,6
122858,0,10+
122859,1,10+
122862,1,10+
122865,0,7
122866,1,10+
122867,0,10+
122869,0,10+
122872,2,10+
122878,0,7
122880,2,10+
122881,1,7
122882,1,10+
122883,2,10+
122884,0,7
122886,0,8
122887,0,10+
122888,2,10+
122889,0,10+
122890,1,10+
122891,0,10+
122892,1,8
122894,1,10+
122896,1,7
122898,2,10+
122899,0,7
122900,2,10+
122901,1,9
122902,1,10+
122904,2,10+
122908,1,10+
122911,0,8
122915,0,10+
122916,2,10+
122918,0,10+
122919,1,10+
122921,0,7
122926,2,8
122927,1,8
122929,2,6
122930,1,8
122932,1,10+
122933,0,10+
122934,1,10+
122936,1,10+
122938,0,10+
122940,1,8
122941,1,7
122942,1,10+
122943,2,10+
122944,1,7
122945,1,6
122946,2,10+
122951,1,7
122955,1,10+
122956,1,10+
122957,1,10+
122958,2,10+
122965,1,9
122966,2,10+
122967,2,9
122970,0,10+
122974,1,10+
122975,0,10+
122977,1,6
122979,1,10+
122982,2,8
122983,2,10+
122984,0,10+
122988,1,8
122992,2,10+
122997,2,6
122999,2,6
123000,1,10+
123002,1,10+
123005,2,6
123006,0,10+
123014,0,10+
123015,1,10+
123016,2,10+
123017,1,10+
123018,1,8
123021,2,6
123022,2,10+
123024,0,10+
123025,1,10+
123031,1,9
123032,2,10+
123033,2,10+
123035,1,10+
123041,1,6
123045,0,10+
123048,1,10+
123052,0,10+
123054,1,10+
123058,1,8
123067,2,10+
123068,2,10+
123069,0,8
123072,2,10+
123073,2,10+
123075,0,6
123076,1,10+
123077,2,6
123080,1,6
123082,2,10+
123083,1,10+
123085,1,7
123086,2,6
123090,2,7
123092,2,10+
123093,1,10+
123096,1,10+
123097,1,10+
123099,0,6
123100,0,10+
123103,1,9
123105,2,8
123108,0,10+
123109,1,10+
123110,2,7
123112,1,10+
123113,2,10+
123116,1,7
123117,2,10+
123118,1,10+
123121,2,8
123122,1,10+
123123,2,8
123125,1,10+
123127,0,10+
123129,0,10+
123131,2,10+
123133,0,10+
123134,1,10+
123139,2,10+
123140,0,7
123142,2,8
123145,0,10+
123147,0,10+
123148,2,7
123149,1,10+
123154,0,10+
123158,0,10+
123159,2,7
123163,1,6
123166,1,10+
123167,2,10+
123168,1,6
123170,1,8
123171,1,10+
123172,0,7
123173,1,8
123174,2,6
123175,1,10+
123176,0,10+
123177,1,8
123178,0,10+
123180,1,9
123181,0,7
123182,1,10+
123183,0,10+
123185,2,9
123186,2,6
123188,1,6
123189,1,9
123195,2,10+
123196,2,10+
123197,0,8
123200,0,10+
123203,0,10+
123204,2,8
123208,0,7
123209,0,10+
123210,2,10+
123211,1,10+
123212,1,8
123213,1,6
123216,2,10+
123224,1,9
123225,2,8
123229,2,10+
123230,2,10+
123232,2,9
123233,1,10+
123234,2,8
123236,0,10+
123241,2,7
123243,1,10+
123244,1,7
123248,1,9
123249,0,10+
123252,1,10+
123253,1,10+
123255,0,7
123256,1,10+
123257,0,10+
123258,1,10+
123262,1,7
123266,0,10+
123271,2,9
123275,1,10+
123277,1,10+
123283,0,6
123284,1,8
123288,1,6
123290,1,10+
123292,1,10+
123294,2,10+
123296,1,10+
123298,2,6
123300,1,10+
123301,2,10+
123302,0,10+
123303,0,10+
123306,2,10+
123309,2,10+
123310,1,7
123311,2,10+
123315,1,10+
123319,1,10+
123320,0,10+
123322,0,10+
123325,0,10+
123327,0,10+
123329,2,10+
123331,2,10+
123334,1,6
123343,1,10+
123345,2,10+
123346,2,6
123348,0,8
123349,2,10+
123357,1,10+
123358,1,10+
123361,1,10+
123362,1,10+
123364,0,10+
123368,0,10+
123369,0,10+
123372,0,10+
123373,2,8
123374,0,10+
123380,2,10+
123381,1,8
123382,0,10+
123383,2,10+
123387,2,10+
123389,1,10+
123390,1,9
123392,2,10+
123393,1,10+
123394,0,10+
123395,0,9
123399,1,10+
123400,2,10+
123404,2,10+
123405,0,10+
123407,1,7
123408,1,10+
123409,2,10+
123412,2,10+
123415,1,10+
123416,0,10+
123417,1,10+
123418,0,10+
123419,1,10+
123421,1,7
123422,2,10+
123423,0,10+
123426,0,10+
123428,0,10+
123429,0,10+
123430,0,7
123431,2,10+
123432,0,7
123435,1,10+
123436,2,10+
123437,2,9
123438,2,10+
123439,0,10+
123441,1,10+
123442,2,10+
123445,1,6
123446,2,6
123447,2,7
123451,1,10+
123452,0,10+
123454,2,10+
123455,1,10+
123456,2,10+
123457,2,6
123459,1,7
123462,1,9
123464,1,10+
123465,1,8
123466,2,10+
123467,1,10+
123468,1,10+
123471,1,10+
123475,1,10+
123476,2,10+
123478,2,10+
123479,1,10+
123481,0,9
123482,1,9
123483,2,10+
123485,1,10+
123486,1,10+
123487,1,6
123488,2,6
123489,1,10+
123492,0,9
123495,2,10+
123497,2,8
123498,1,10+
123499,1,10+
123501,2,6
123505,1,10+
123506,2,8
123511,1,8
123512,1,10+
123515,1,9
123517,2,10+
123518,1,10+
123519,2,10+
123521,1,7
123524,0,10+
123526,1,7
123530,0,10+
123533,1,10+
123534,0,10+
123537,1,8
123540,1,6
123542,2,10+
123544,2,10+
123545,2,10+
123548,2,8
123550,1,10+
123551,0,10+
123555,1,7
123557,2,10+
123560,2,7
123562,1,10+
123566,0,10+
123567,0,10+
123568,1,7
123572,2,10+
123574,2,10+
123578,0,6
123579,2,10+
123580,1,10+
123581,0,10+
123582,1,8
123583,1,10+
123584,1,10+
123587,0,10+
123588,1,10+
123589,2,10+
123591,1,6
123592,2,8
123593,0,10+
123597,0,10+
123598,0,9
123600,1,10+
123601,2,10+
123604,0,10+
123605,1,9
123607,2,10+
123608,1,10+
123609,2,10+
123612,2,7
123613,2,7
123616,0,10+
123618,1,10+
123619,1,10+
123621,1,10+
123622,1,10+
